model,sample_id,text,ground_truth,input_values,prediction,prompt_sent,response,reasoning
meta-llama/llama-4-maverick,sample_001,"thumb like a mobile phone , or you can push them with your index",3.47,3.47,6.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}]",6,
meta-llama/llama-4-maverick,sample_002,"working , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have",7.26,7.26,13.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}]",13,
meta-llama/llama-4-maverick,sample_003,"the , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining",5.89,5.89,12.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""13""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthe , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining\nFinal Answer:\n""}]",12,
meta-llama/llama-4-maverick,sample_004,"well , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I",4.95,4.95,6.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""13""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthe , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""12""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nwell , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I\nFinal Answer:\n""}]",6,
meta-llama/llama-4-maverick,sample_005,didn't really have enough information to make firm,1.98,1.98,4.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""13""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthe , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""12""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nwell , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\ndidn't really have enough information to make firm\nFinal Answer:\n""}]",4,
meta-llama/llama-4-maverick,sample_006,"like there are all these like links they , don't go",1.89,1.89,4.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""13""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthe , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""12""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nwell , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\ndidn't really have enough information to make firm\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nlike there are all these like links they , don't go\nFinal Answer:\n""}]",4,
meta-llama/llama-4-maverick,sample_007,. Um I'll talk about the new project,1.27,1.27,3.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""13""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthe , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""12""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nwell , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\ndidn't really have enough information to make firm\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nlike there are all these like links they , don't go\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\n. Um I'll talk about the new project\nFinal Answer:\n""}]",3,
meta-llama/llama-4-maverick,sample_008,"and vegetable colours ? We could colour-co-ordinate F for them sure or , maybe li , like um couple main",7.01,7.01,8.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""13""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthe , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""12""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nwell , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\ndidn't really have enough information to make firm\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nlike there are all these like links they , don't go\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\n. Um I'll talk about the new project\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""3""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nand vegetable colours ? We could colour-co-ordinate F for them sure or , maybe li , like um couple main\nFinal Answer:\n""}]",8,
meta-llama/llama-4-maverick,sample_009,that Mm twelve . and a half Euros without having to make too many other compromises . But what,4.83,4.83,7.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""13""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthe , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""12""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nwell , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\ndidn't really have enough information to make firm\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nlike there are all these like links they , don't go\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\n. Um I'll talk about the new project\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""3""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nand vegetable colours ? We could colour-co-ordinate F for them sure or , maybe li , like um couple main\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""8""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthat Mm twelve . and a half Euros without having to make too many other compromises . But what\nFinal Answer:\n""}]",7,
meta-llama/llama-4-maverick,sample_010,that looks cool Mm Mm-hmm And . I think . . that's that's why companies like Apple've 've 've made Yeah a lot . of,5.52,5.52,8.0,"[{""role"": ""system"", ""content"": ""You are a speech duration estimator. Do not reason. Output only the final answer as one number after Final Answer:""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthumb like a mobile phone , or you can push them with your index\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nworking , design presentation and the functional requirements . At least that's I what I only have have in three . I , just have like our three Yeah . Yeah , that's . what I have\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""13""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthe , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""12""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nwell , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""6""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\ndidn't really have enough information to make firm\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nlike there are all these like links they , don't go\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""4""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\n. Um I'll talk about the new project\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""3""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nand vegetable colours ? We could colour-co-ordinate F for them sure or , maybe li , like um couple main\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""8""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthat Mm twelve . and a half Euros without having to make too many other compromises . But what\nFinal Answer:\n""}, {""role"": ""assistant"", ""content"": ""7""}, {""role"": ""user"", ""content"": ""\nEstimate how many seconds it takes to say out loud the following text:\nthat looks cool Mm Mm-hmm And . I think . . that's that's why companies like Apple've 've 've made Yeah a lot . of\nFinal Answer:\n""}]",8,
